ProductCode, Description, ExFactoryPrice, PackagingType, DiscountGroup ,CustomerDiscount , VATClass, Brand, Weight
"J31010101","Pork Chipolatas 200gms","121","PC","31010101","No","VAT16","JF-SAUSAGE","0.200"
"J31010102","Pork Chipolatas 1kg","589.5","PC","31010102","No","VAT16","JF-SAUSAGE","1.000"
"J31010103","Pork Cocktail Chipolatas 1kg","761","PC","31010103","No","VAT16","JF-SAUSAGE","1.000"
"J31010104","Cocktail Sausages 1kg","692.5","PC","31010104","No","VAT16","JF-SAUSAGE","1.000"
"J31010105","Pork Cocktail Sausages 500gms","0","PC","","No","VAT16","JF-SAUSAGE","0.500"
"J31010106","Pork Chipolatas 4kgs","2,356","PC","","No","VAT16","JF-SAUSAGE","4.000"
"J31010107","Beef Cocktail Sausages 500gms","236.5","PC","","No","VAT16","JF-SAUSAGE","0.500"
"J31010108","Pork Chipolatas 1kg - SER","589","PC","31010102","No","VAT16","JF-SAUSAGE","1.000"
"J31010201","Premium Pork Sausages 400gms","183","PC","31010201","No","VAT16","JF-SAUSAGE","0.400"
"J31010202","Premium Pork Sausages 4kgs","1,873.5","PC","31010202","No","VAT16","JF-SAUSAGE","4.000"
"J31010203","Premium Pork Sausages 1kg","468","PC","31010203","No","VAT16","JF-SAUSAGE","1.000"
"J31010204","Meaty Beef Sausage 400g - Prom","170.8","PC","","No","VAT16","JF-SAUSAGE","0.800"
"J31010301","Meaty Pork Sausage 400g- Xpt","202.8","PC","31010301","No","VAT16","JF-SAUSAGE","0.400"
"J31010302","Meaty Pork Sausages 1kg","455.5","PC","31010302","No","VAT16","JF-SAUSAGE","1.000"
"J31010303","Meaty Pork Sausages 4kgs","1,821.5","PC","31010303","No","VAT16","JF-SAUSAGE","4.000"
"J31010304","Meaty Pork Sausages 1kg - SER","455.5","PC","31010302","No","VAT16","JF-SAUSAGE","1.000"
"J31010305","Meaty Pork Sausages 1kg Bonus","0","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31010306","Meaty Pork Sausage 400g  Promo","136.8","PC","","No","VAT16","JF-SAUSAGE","0.800"
"J31010307","Meaty Pork Sausage 400g  bonus","0","PC","","No","VAT16","JF-SAUSAGE","0.400"
"J31010401","Spicy Pork Sausages 400gms","228.5","PC","31010401","No","VAT16","JF-SAUSAGE","0.400"
"J31010402","Pork & Herb Sausages 400gms","235.4","PC","31010402","No","VAT16","JF-SAUSAGE","0.400"
"J31010403","Pork & Herb Sausages 1kg","572","PC","31010403","No","VAT16","JF-SAUSAGE","1.000"
"J31010404","Spicy Pork Sausage Meat 1kg","376","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31010405","Spicy Pork Sausages 4kgs","2,260.5","PC","31010405","No","VAT16","JF-SAUSAGE","4.000"
"J31010406","Spicy Pork Sausage Meat 3kgs","1,128","PC","31010406","No","VAT16","JF-SAUSAGE","3.000"
"J31010407","Pork & Herb Sausages 4kgs","2,286","PC","31010407","No","VAT16","JF-SAUSAGE","4.000"
"J31010408","Pork & Herb Chipolatas 1kg","755.5","PC","31010408","No","VAT16","JF-SAUSAGE","1.000"
"J31010411","Spicy Pork Sausages 1kg","565.5","PC","31010411","No","VAT16","JF-SAUSAGE","1.000"
"J31010412","Spicy Pork Sausage Meat 400gms","176.8","PC","31010412","No","VAT16","JF-SAUSAGE","0.400"
"J31010413","Pork & Herb Sausage 26gms /kg","376","PIECE","","No","VAT16","JF-SAUSAGE","1.000"
"J31010414","Pork & Herb Sausage 45gms /kg","376","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31010420","Spicy Pork Sausages V/P 1kg","311","PC","31010420","No","VAT16","JF-SAUSAGE","1.000"
"J31010501","Pork Sausage Meat 400gms","142","PC","31010501","No","VAT16","JF-SAUSAGE","0.400"
"J31010502","Value Pack Pork Sausages 1kg","367","PC","31010502","No","VAT16","JF-SAUSAGE","1.000"
"J31010503","Pork Sausage Meat 3kgs","993","PC","31010503","No","VAT16","JF-SAUSAGE","3.000"
"J31010504","Pork Sausage Meat 1kg","331","PC","31010504","No","VAT16","JF-SAUSAGE","1.000"
"J31010505","Pork Catering (Economy) 1kg","332.76","PC","31015501","No","VAT16","JF-SAUSAGE","1.000"
"J31010506","Pork Sausage Value Pack- Bonus","0","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31010507","Pork Sausage Value Pack- Promo","292.5","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31010508","Pork Pie Meat per kg","323.5","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31010520","Classic Pork Sausages 500gms","146.56","PC","","No","VAT16","JF-SAUSAGE","0.500"
"J31010521","Classic Pork Sge 500gms-Promo","136.75","PC","","No","VAT16","JF-SAUSAGE","0.500"
"J31010601","Boerewors - Pork 500gms","285.5","PC","31010601","No","VAT16","JF-SAUSAGE","0.500"
"J31010602","Boerewors - Pork 700gms","0","PC","","No","VAT16","JF-SAUSAGE","0.700"
"J31010603","Boerewors - Pork 1kg","534","PC","31010603","No","VAT16","JF-SAUSAGE","1.000"
"J31010604","Boerewors - Pork 500gms - SER","285.5","PC","31010601","No","VAT16","JF-SAUSAGE","0.500"
"J31010606","Boerewors Chipolatas /kg","579.5","PC","31010606","No","VAT16","JF-SAUSAGE","1.000"
"J31010607","Pork Boerewors Meat 3kgs","1,249.5","PC","31010604","No","VAT16","JF-SAUSAGE","3.000"
"J31010608","Pork Boerewors Meat 1 Kg","426","KG","","No","VAT16","JF-SAUSAGE","1.000"
"J31010701","Budget Bites 500gms","133.75","PC","31010701","No","VAT16","JF-MIN BIT","0.500"
"J31010702","Budget Bites, 500gms - Bonus","0","PC","","No","VAT16","JF-MIN BIT","0.500"
"J31010803","Smoked Mini Bites 250gms","86.5","PC","31010803","No","VAT16","JF-MIN BIT","0.250"
"J31010804","Smoked Mini Bites 500gms","143","PC","31010804","No","VAT16","JF-MIN BIT","0.500"
"J31010805","Smoked Mini Bites 1kg","212","PC","31010805","No","VAT16","JF-MIN BIT","1.000"
"J31010806","Smoked Mini Bites 250gms-Bonus","0","PC","","No","VAT16","JF-MIN BIT","0.250"
"J31010807","Tasty Chicken Mini Bites 500gm","143","PC","","No","VAT16","JF-MIN BIT","0.500"
"J31010810","Smoked Mini Bites 300gms","0","PC","","No","VAT16","JF-MIN BIT","0.300"
"J31010820","MiniBites/Beans in Sauce 440gm","97.42","PC","","No","VAT16","JF-CANPROD","0.440"
"J31010901","Pork & Garlic IQF Ssgs 454gms","0","PC","","No","VAT16","JF-SAUSAGE","0.454"
"J31011001","Pork & Herb IQF Ssgs 454gms","0","PC","","No","VAT16","JF-SAUSAGE","0.454"
"J31011101","Pork Cumberland IQF Ssg 454gms","0","PC","","No","VAT16","JF-SAUSAGE","0.454"
"J31011102","Pork Cumberland Ssg IQF Ikg","515","KG","31011102","No","VAT16","JF-SAUSAGE","1.000"
"J31011201","Pork IQF Sausages 454gms","167.299","PC","","No","VAT16","JF-SAUSAGE","0.454"
"J31011301","Pork Catering 500gms","0","PC","31011301","No","VAT16","JF-SAUSAGE","0.500"
"J31011302","Pork Catering 1kg","0","PC","31011302","No","VAT16","JF-SAUSAGE","1.000"
"J31011305","Choma Sausage 150gms","63.375","PC","","No","VAT16","JF-DELICAT","0.150"
"J31011306","Discontinued","167.7","PC","31011306","No","VAT16","JF-DELICAT","0.300"
"J31011307","Choma Bite 250gms","0","PC","","No","VAT16","JF-DELICAT","0.250"
"J31011308","Pork Cocktail Bites 300gms","141.9","PC","","No","VAT16","JF-DELICAT","0.300"
"J31011309","Pork Choma Sausage 500gms","205.6","PC","31011309","No","VAT16","JF-DELICAT","0.500"
"J31011401","Turkey Stuffing 400gms","203","PC","31011401","No","VAT16","JF-SAUSAGE","0.400"
"J31011402","Turkey Stuffing 3kgs","1,092","PC","31011402","No","VAT16","JF-SAUSAGE","3.000"
"J31011403","Turkey Stuffing 1kg","455.5","KG","","No","VAT16","JF-SAUSAGE","1.000"
"J31011406","Turkey Stuffing 400gms - SER","0","PC","31011401","No","VAT16","JF-SAUSAGE","0.400"
"J31011504","Low Fat Pork Sausage, 400 gms","203","PC","31011504","No","VAT16","JF-SAUSAGE","0.400"
"J31011505","Low Fat Pork Sausage, 1 Kg","455.5","PC","31010302","No","VAT16","JF-SAUSAGE","1.000"
"J31015101","Beef Chipolatas 200gms","121","PC","31015101","No","VAT16","JF-SAUSAGE","0.200"
"J31015102","Beef Chipolatas 1kg","589.5","PC","31015102","No","VAT16","JF-SAUSAGE","1.000"
"J31015103","Beef Cocktail Chipolatas 1kg","761","PC","31015103","No","VAT16","JF-SAUSAGE","1.000"
"J31015104","Beef Chipolatas 1kg - SER","589","PC","31015102","No","VAT16","JF-SAUSAGE","1.000"
"J31015201","Meaty Beef Sausages 400gms","203","PC","31015201","No","VAT16","JF-SAUSAGE","0.400"
"J31015202","Meaty Beef Sausages 1kg","455.5","PC","31015202","No","VAT16","JF-SAUSAGE","1.000"
"J31015203","Meaty Beef Sausages 4kgs","1,821.5","PC","31015203","No","VAT16","JF-SAUSAGE","4.000"
"J31015204","Meaty Beef Sausage 400g Promo","136.8","PC","","No","VAT16","JF-SAUSAGE","0.800"
"J31015205","Meaty Beef Sausage 400g -bonus","0","PC","","No","VAT16","JF-SAUSAGE","0.400"
"J31015206","NAS Beef Sausages 960gm","274.56","PC","","No","VAT16","JF-SAUSAGE","0.960"
"J31015207","Meaty Beef Sausages 1kg - SER","455.5","PC","31015202","No","VAT16","JF-SAUSAGE","1.000"
"J31015208","Jumbo Meaty Beef Sausag 1.75kg","816.375","PC","31015202","No","VAT16","JF-SAUSAGE","1.750"
"J31015301","Spicy Beef Sausages 400gms","228.5","PC","31015301","No","VAT16","JF-SAUSAGE","0.400"
"J31015302","Spicy Beef Sausage Meat 3kgs","1,242","PC","31015302","No","VAT16","JF-SAUSAGE","3.000"
"J31015303","Spicy Beef Sausage Meat 1kg","376","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31015304","Spicy Beef Sausages 4kgs","2,260","PC","31015304","No","VAT16","JF-SAUSAGE","4.000"
"J31015305","Spicy Beef Sausages 1kg","565.5","PC","31015305","No","VAT16","JF-SAUSAGE","1.000"
"J31015306","Spicy Beef Sausage 1kg Ex long","565.5","PC","31015306","No","VAT16","JF-SAUSAGE","1.000"
"J31015307","Spicy Beef Sausage 400gm-Bonus","0","PC","","No","VAT16","JF-SAUSAGE","0.400"
"J31015308","Spicy Beef Chipolatas","730.5","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31015310","Spicy Beef Sausages V/P 1kg","311","PC","31015310","No","VAT16","JF-SAUSAGE","1.000"
"J31015401","Value Pack Beef Sausages 1kg","367","PC","31015401","No","VAT16","JF-SAUSAGE","1.000"
"J31015402","Beef Sausage Meat 3kgs","993.3","PC","31015402","No","VAT16","JF-SAUSAGE","3.000"
"J31015403","Beef Sausage Meat 400gms","142","PC","31015403","No","VAT16","JF-SAUSAGE","0.400"
"J31015404","Beef Sausage Meat 1kg","331","PC","31015404","No","VAT16","JF-SAUSAGE","1.000"
"J31015405","Beef Biltong Bulk","2,045","KG","","No","VAT16","JF-DELICAT","1.000"
"J31015406","Beef Sausage Meat 1kg - Bonus","0","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31015407","Beef Sausage Value Pack Bonus","0","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31015408","Beef Sausage Value pack- Promo","278.5","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31015501","Beef Sausages (Economy) 1kg","332.76","PC","31015501","No","VAT16","JF-SAUSAGE","1.000"
"J31015502","Beef Sausages (Economy) 4kgs","1,331.04","PC","31015501","Yes","VAT16","JF-SAUSAGE","4.000"
"J31015503","Beef Sausage Economy 1kg Bonus","0","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31015504","Beef Sausage Economy 4kg Bonus","0","PC","","No","VAT16","JF-SAUSAGE","4.000"
"J31015505","Beef Sausage (Ec) 1 Kg Promo","332.76","PC","31015505","No","VAT16","JF-SAUSAGE","1.000"
"J31015601","Beef Sausages (Safari) 500gms","146.56","PC","","No","VAT16","JF-SAUSAGE","0.500"
"J31015602","Beef Ssg (Safari) 500gms-Bonus","0","PC","","No","VAT16","JF-SAUSAGE","0.500"
"J31015603","Beef Sausage Safari-500gm Prom","136.75","PC","","No","VAT16","JF-SAUSAGE","0.500"
"J31015701","Jumbo Sausage 1kg","289.5","PC","31015701","No","VAT16","JF-SAUSAGE","1.000"
"J31015703","Jumbo Sausage 1kg - Bonus","0","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31015801","Boerewors - Beef 500gms","285.5","PC","31015801","No","VAT16","JF-SAUSAGE","0.500"
"J31015802","Boerewors - Beef 500gms - SER","285.5","PC","31015801","No","VAT16","JF-SAUSAGE","0.500"
"J31015803","Boerewors - Beef 1kg","534","PC","31015803","No","VAT16","JF-SAUSAGE","1.000"
"J31015804","Boerewors Sausages, 1 Kg","550","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31015805","Choma Sausage 1kg","351.5","PC","31015805","No","VAT16","JF-DELICAT","1.000"
"J31015806","Boerewors Beef Meat 3kgs","1,249.5","PC","31010604","No","VAT16","JF-SAUSAGE","3.000"
"J31015807","Choma Sausage - 1kg Bonus","0","PC","","No","VAT16","JF-DELICAT","1.000"
"J31015808"," Beef Choma Sausage 300gms","167.7","PC","31011306","No","VAT16","JF-DELICAT","0.300"
"J31015809","Choma Chipolatas, 1kg","319.5","PC","J31015809","No","VAT16","JF-DELICAT","1.000"
"J31015810","Meaty Cocktails, 400 gms","149.5","PC","","No","VAT16","JF-DELICAT","0.400"
"J31015811","Deli Boerewors Sausages 1kg","550","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31015812","Beef Choma Sausage 500gms","205.6","PC","31011306","No","VAT16","JF-DELICAT","0.500"
"J31015904","Low Fat Beef Sausage, 400 gms","203","PC","31011504","No","VAT16","JF-SAUSAGE","0.400"
"J31015905","Low Fat Beef Sausage, 1 Kg","455.5","PC","31015202","No","VAT16","JF-SAUSAGE","1.000"
"J31019101","Chicken Sausages (Export) 1kg","478","PC","31019101","No","VAT16","JF-SAUSAGE","1.000"
"J31019102","Chicken Sausages 400gms","207.5","PC","31019102","No","VAT16","JF-SAUSAGE","0.400"
"J31019103","Chicken Sausage 400gms - Bonus","0","PC","","No","VAT16","JF-SAUSAGE","0.400"
"J31019104","Chicken Sausage V/pack - Bonus","0","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31019105","Chicken Chipolatas 200gms","132.6","PC","31019105","No","VAT16","JF-SAUSAGE","0.200"
"J31019106","Chicken Sausages Value Pack kg","385","PC","31019106","No","VAT16","JF-SAUSAGE","1.000"
"J31019107","Chicken Sausage ValuePack Prom","302.5","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31019108","Chicken Sausage Chipolata /kg","647.5","PC","31019108","No","VAT16","JF-SAUSAGE","1.000"
"J31019109","Nas Chicken Sausage 1kg","0","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31019110","Spicy Chicken Value Pack 1kg","342.5","PC","31019110","No","VAT16","JF-SAUSAGE","1.000"
"J31019111","Chicken Ssg (Export) 1kg - SER","403","PC","31019106","No","VAT16","JF-SAUSAGE","1.000"
"J31019112","Spicy Chicken Sausage Meat 1Kg","490","PC","","No","VAT16","JF-SAUSAGE","1.000"
"J31020101","Back Bacon 200gms","240","PC","31020101","No","VAT16","JF-BACON","0.200"
"J31020102","Back Bacon 400gms","417","PC","31020102","No","VAT16","JF-BACON","0.400"
"J31020103","Back Bacon 1kg","1,029.5","PC","31020103","No","VAT16","JF-BACON","1.000"
"J31020104","Back Bacon 100gms","123.5","PC","31020104","No","VAT16","JF-BACON","0.100"
"J31020105","Back Bacon R'less Slabs /kg","816","KG","31020105","No","VAT16","JF-BACON","1.000"
"J31020106","Back Bacon 400gms - Bonus","0","PC","","No","VAT16","JF-BACON","0.400"
"J31020111","Back Bacon 200gms - Xpt","0","PC","","Yes","VAT16","JF-BACON","0.200"
"J31020112","Back Bacon 400gms - Xpt","0","PC","","No","VAT16","JF-BACON","0.400"
"J31020113","Back Bacon 1Kg - Xpt","0","PC","","No","VAT16","JF-BACON","1.000"
"J31020114","Back Bacon 100gms -Xpt","0","PC","","No","VAT16","JF-BACON","0.100"
"J31020115","Back Bacon (Special) 1Kg - Xpt","0","KG","","No","VAT16","JF-BACON","1.000"
"J31020116","Back Bacon R'On 200gms - Xpt","0","PC","","No","VAT16","JF-BACON","0.200"
"J31020117","Back Bacon 1Kg - Xpt - SER","720.5","PC","","No","VAT16","JF-BACON","1.000"
"J31020201","Classic Back Bacon 200gms","0","PC","","No","VAT16","JF-BACON","0.200"
"J31020202","Classic Back Bacon 400gms","0","PC","","No","VAT16","JF-BACON","0.400"
"J31020203","Classic Back Bacon 1kg","0","PC","","No","VAT16","JF-BACON","1.000"
"J31020204","Classic Back Bacon 2.25 (Bulk)","0","KG","","No","VAT16","JF-BACON","1.000"
"J31020301","Classic Green B/Bacon 200gms","0","PC","","No","VAT16","JF-BACON","0.200"
"J31020302","Classic Green B/Bacon 400gms","0","PC","","No","VAT16","JF-BACON","0.400"
"J31020401","Classic Green S/Bacon 200gms","0","PC","","No","VAT16","JF-BACON","0.200"
"J31020402","Classic Green S/Bacon 400gms","0","PC","","No","VAT16","JF-BACON","0.400"
"J31020403","Classic Green S/Bacon 1kg","0","PC","","No","VAT16","JF-BACON","1.000"
"J31020404","Classic Green S/Bacon 2.25 Blk","0","KG","","No","VAT16","JF-BACON","1.000"
"J31020501","Classic Streaky Bacon 200gms","0","PC","","No","VAT16","JF-BACON","0.200"
"J31020502","Classic Streaky Bacon 400gms","0","PC","","No","VAT16","JF-BACON","0.400"
"J31020504","Classic Streaky Bacon 2.25 Blk","0","KG","","No","VAT16","JF-BACON","1.000"
"J31020601","Collar Bacon 400gms","362.5","PC","31020601","No","VAT16","JF-BACON","0.400"
"J31020602","Collar Bacon 1kg","758.5","PC","31020602","No","VAT16","JF-BACON","1.000"
"J31020603","Collar Bacon 100gms","97","PC","31020603","No","VAT16","JF-BACON","0.100"
"J31020604","Collar Bacon 1kg - Bonus","0","PC","","No","VAT16","JF-BACON","1.000"
"J31020610","Collar Bacon Slab 1-2.4kg","572","KG","","No","VAT16","JF-BACON","1.000"
"J31020611","Collar Bacon 100gms - Xpt","0","PC","","No","VAT18","JF-BACON","0.100"
"J31020612","Collar Bacon 400gms - Xpt","0","PC","","No","VAT18","JF-BACON","0.400"
"J31020613","Collar Bacon 1kg - Xpt","0","KG","","No","VAT18","JF-BACON","0.000"
"J31020651","Green Collar Slab /kg","634.5","KG","","No","VAT16","JF-BACON","1.000"
"J31020701","Green Back Bacon 200gms","0","PC","","No","VAT16","JF-BACON","0.200"
"J31020702","Green Back Bacon 400gms","0","PC","","No","VAT16","JF-BACON","0.400"
"J31020703","Green Back Bacon 1kg","0","PC","","No","VAT16","JF-BACON","1.000"
"J31020704","Green Back Bacon Slab R'less","731.25","PC","31020704","No","VAT16","JF-BACON","2.250"
"J31020711","Green Back Bacon 200gms-Xpt","0","PC","","No","VAT16","JF-BACON","0.200"
"J31020712","Green Back Bacon 400gms -Xpt","0","PC","","No","VAT16","JF-BACON","0.400"
"J31020713","Green Back Bacon 1kg - Xpt","0","KG","","No","VAT16","JF-BACON","1.000"
"J31020801","Green Streaky Bacon  200gms","0","PC","","No","VAT16","JF-BACON","0.200"
"J31020802","Green Streaky Bacon 400gms","0","PC","","No","VAT16","JF-BACON","0.400"
"J31020803","Green Streaky Bacon 1kg","0","PC","","No","VAT16","JF-BACON","1.000"
"J31020804","Green Streaky Bacon 2.25kg","0","PC","","No","VAT16","JF-BACON","2.250"
"J31020811","Green Streaky Bacon 200gm -Xpt","0","PC","","No","VAT16","JF-BACON","0.200"
"J31020812","Green Streaky Bacon 400gm -Xpt","0","PC","","No","VAT16","JF-BACON","0.400"
"J31020813","Green Streaky Bacon 1kg - Xpt","0","KG","","No","VAT16","JF-BACON","1.000"
"J31020851","Green Streaky Slab /kg","546","KG","","No","VAT16","JF-BACON","1.000"
"J31020901","Rindless Bacon 200gms","263","PC","31020901","No","VAT16","JF-BACON","0.200"
"J31020902","Rindless Bacon 400gms","460.5","PC","31020902","No","VAT16","JF-BACON","0.400"
"J31020903","Rindless Bacon 1kg","966","PC","31020903","No","VAT16","JF-BACON","1.000"
"J31020904","Rindless Bacon 100gms","0","PC","31021001","No","VAT16","JF-BACON","0.100"
"J31020905","Rindless Bacon 1kg Bonus","0","PC","","No","VAT16","JF-BACON","1.000"
"J31020906","Green Rindless Bacon Slab","0","KG","","No","VAT16","JF-BACON","1.000"
"J31020907","Smoked Rindless Bacon Slab","0","KG","","No","VAT16","JF-BACON","1.000"
"J31020908","Rindless Bacon 1kg- SER","0","PC","","No","VAT16","JF-BACON","1.000"
"J31021001","Streaky Bacon 200gms","287","PC","31021001","Yes","VAT16","JF-BACON","0.200"
"J31021002","Streaky Bacon 400gms","501.5","PC","31021002","Yes","VAT16","JF-BACON","0.400"
"J31021003","Streaky Bacon 1kg","922","PC","31021003","No","VAT16","JF-BACON","1.000"
"J31021004","Premium Streaky Bacon 200gms","0","PC","","No","VAT16","JF-BACON","0.200"
"J31021005","Streaky Bacon 100gms","0","PC","31021005","No","VAT16","JF-BACON","0.100"
"J31021006","Premium Streaky Bacon 400gms","0","PC","","No","VAT16","JF-BACON","0.400"
"J31021007","Streaky Bacon 1kg Bonus","0","PC","","No","VAT16","JF-BACON","1.000"
"J31021008","Grn Premium Streaky Bacon 400g","0","PC","","No","VAT16","JF-BACON","0.400"
"J31021009","Grn Premium Streaky Bacon 200g","0","PC","","No","VAT16","JF-BACON","0.200"
"J31021021","Streaky Bacon 200gms - Xpt","0","PC","","No","VAT16","JF-BACON","0.200"
"J31021022","Streaky Bacon 400gms - Xpt","0","PC","","No","VAT16","JF-BACON","0.400"
"J31021023","Streaky Bacon 1kg - Xpt","0","PC","","No","VAT16","JF-BACON","1.000"
"J31021024","Streaky Bacon 100gms -Xpt","0","PC","","No","VAT16","JF-BACON","0.100"
"J31021101","Bacon Pieces 1kg","448.5","KG","31021101","No","VAT16","JF-BACON","1.000"
"J31021102","Bacon Pieces Per Kg -  Special","238","KG","","No","VAT16","JF-BACON","1.000"
"J31021103","Bacon Chunks per kg","172","KG","","No","VAT16","JF-BACON","1.000"
"J31021104","Bacon Pieces Bonus per kg","0","KG","","No","VAT16","JF-BACON","1.000"
"J31021105","Bacon pieces 500 gms","224.25","PC","","No","VAT16","JF-BACON","0.500"
"J31021201","Debonnairs","595.5","KG","31021201","No","VAT16","JF-BACON","1.000"
"J31021203","Debonnairs Rolled Bacon 200gms","0","PC","","No","VAT16","JF-BACON","0.200"
"J31021301","Beef Bacon 400gms","376.5","PC","31021301","No","VAT16","JF-BACON","0.400"
"J31021302","Beef Bacon 1kg","888","PC","31021302","No","VAT16","JF-BACON","1.000"
"J31021303","Beef Bacon 100gms","148.5","PC","31021303","No","VAT16","JF-BACON","0.100"
"J31021304","Beef Bacon 200gms","260.5","PC","31021304","No","VAT16","JF-BACON","0.200"
"J31021305","Beef Bacon 400gms - Bonus","0","PC","","No","VAT16","JF-BACON","0.400"
"J31021306","Beef Bacon 1kg- SER","887.5","PC","","No","VAT16","JF-BACON","1.000"
"J31021601","Baxter's Smoked B-Bacon 200g","0","PC","","No","VAT16","JF-BACON","0.200"
"J31021602","Baxter's Smoked B-Bacon 400g","0","PC","","No","VAT16","JF-BACON","0.400"
"J31021603","Baxter's Smoked B-Bacon 1kg","0","PC","","No","VAT16","JF-BACON","1.000"
"J31022101","Rindless Boiling Bacon 0.5-1kg","805","KG","31022101","No","VAT16","JF-BACON","1.000"
"J31022210","Smoked Streaky Bacon Slab","572","KG","31022210","No","VAT16","JF-BACON","1.000"
"J31022211","Smoked Streaky Bacon Slab- Xpt","0","KG","","No","VAT16","JF-BACON","1.000"
"J31022303","Sweet Cured Back Backon 1kg","0","PC","","No","VAT16","JF-BACON","1.000"
"J31022403","Sweet Cured Streaky Bacon 1kg","0","PC","","No","VAT16","JF-BACON","1.000"
"J31022551","Green Back Slab R/less /kg","731","KG","31022551","No","VAT16","JF-BACON","1.000"
"J31022552","Green Back Bacon 2Kg - Xpt","0","PC","","No","VAT16","JF-BACON","2.000"
"J31022701","Smoked Back Bacon R-On 200g","0","PC","","No","VAT16","JF-BACON","0.200"
"J31022702","Smoked Back Bacon R-On 400g","0","PC","","No","VAT16","JF-BACON","0.400"
"J31022751","Smoked Back Bacon R/on Slab","720.5","KG","31022751","No","VAT16","JF-BACON","1.000"
"J31022752","Smoked Middle R/On /kg","699.5","KG","","No","VAT16","JF-BACON","1.000"
"J31022753","Smoked Neck Steak per kg","0","KG","","No","VAT16","JF-BACON","1.000"
"J31022760","Smkd Back Bacon R/on Slab- Xpt","0","KG","","No","VAT16","JF-BACON","1.000"
"J31022761","Smoked Back Bacon 2Kg - Xpt","0","PC","","No","VAT16","JF-BACON","2.000"
"J31022851","Smoked Back Slab R/less /kg","857","KG","31022851","No","VAT16","JF-BACON","1.000"
"J31023201","Back Bacon Rind-On per kg","720.5","KG","31023201","No","VAT16","JF-BACON","1.000"
"J31023301","Premium Back Bacon Bulk","0","KG","","No","VAT16","JF-BACON","1.000"
"J31023302","Premium Back Bacon 200g","0","PC","","No","VAT16","JF-BACON","0.200"
"J31023303","Premium Back Bacon 400g","0","PC","","No","VAT16","JF-BACON","0.400"
"J31023401","Green Premium Back Bacon 400gm","0","PC","","No","VAT16","JF-BACON","0.400"
"J31023402","Green Premium Back Bacon 200gm","0","PC","","No","VAT16","JF-BACON","0.200"
"J31023411","Green Prm Back Bacon 400g -Xpt","0","PC","","No","VAT16","JF-BACON","0.400"
"J31023412","Green Prm Back Bacon 200g -Xpt","0","PC","","No","VAT16","JF-BACON","0.200"
"J31030101","Frankfurters 300gms","193.5","PC","31030101","No","VAT16","JF-CONTENT","0.300"
"J31030102","Frankfurters 500gms","298.5","PC","31030102","No","VAT16","JF-CONTENT","0.500"
"J31030103","Frankfurters 1kg","546","PC","31030103","No","VAT16","JF-CONTENT","1.000"
"J31030104","Frankfurters 3kgs","1,557","PC","31030104","No","VAT16","JF-CONTENT","3.000"
"J31030105","Frankfurters - 300 gm Bonus","0","PC","","No","VAT16","JF-CONTENT","0.300"
"J31030106","Frankfurters 250gms","167","PC","31030101","No","VAT16","JF-CONTENT","0.250"
"J31030107","Frankfurters 250gms - Promo","150","PC","31030101","No","VAT16","JF-CONTENT","0.250"
"J31030201","Frankfurters 500gms(ex-long)","298.5","PC","31030201","No","VAT16","JF-CONTENT","0.500"
"J31030202","Frankfurters 1kg (ex-long)","546","PC","31030202","No","VAT16","JF-CONTENT","1.000"
"J31030203","Cocktail Frankfurters 200Gms","0","PC","","No","VAT16","JF-CONTENT","0.200"
"J31030204","Cocktail Frankfurters 1kg","0","KG","","No","VAT16","JF-CONTENT","1.000"
"J31030205","Frankfurters 1kg - Bonus","0","PC","","No","VAT16","JF-CONTENT","1.000"
"J31030206","Frankfutters Jumbo 30cm Long","545.5","PC","31030202","No","VAT16","JF-CONTENT","1.000"
"J31030207","ASC Frankfurters 1kg","440.5","PC","","No","VAT16","JF-CONTENT","1.000"
"J31030208","Frankfurters 500gms - Promotio","431.2","PC","","No","VAT16","JF-CONTENT","0.800"
"J31030301","Continental Salami, 200gms","156","PC","31030301","No","VAT16","JF-CONTENT","0.200"
"J31030302","Continental Salami 1kg","596","KG","31030302","No","VAT16","JF-CONTENT","1.000"
"J31030303","Continental Salami -2 - 2.5kg","659","KG","31030303","No","VAT16","JF-CONTENT","1.000"
"J31030304","Continental Salami, 200gms-SER","155.7","PC","","No","VAT16","JF-CONTENT","0.200"
